source,source_id,title,summary,s_category,provider,region,target_group,target_tags,target_age,target_age_min,target_age_max,target_detail,income_condition,startup_stage,support_type,apply_start,apply_end,additional_conditions,required_documents,application_method,detail_url,_scope,_scope_reason,norm_title,norm_provider,norm_period,category,subcategory
biz,PBLN_000000000124460,[전남광주] 2026년 1차 광주국방벤처센터 협약기업 모집 공고,"국방분야 최고 수준의 전문연구기관인 국방기술진흥연구소는 광주광역시와 함께 광주국방벤처센터를 공동설립하여 국방분야 기술개발 및 중소벤처기업을 육성하고 있습니다. 이에 국방사업 및 국방시장에 참여를 희망하는 우수 기술을 보유한 중소기업을 대상으로 아래와 같이 협약기업을 모집하오니 많은 참여 바랍니다.
☞ 광주광역시에 본사가 있으며, 국방분야에 적용 가능한 기술이나 품목을 보유하고 군 사업화를 추진 또는 희망하는 중소기업
☞ 군 사업화 과제 발굴, 시험평가 지원 등 전반적인 국방사업화 지원
- 국방벤처 육성 지원사업, 지자체개발비 지원사업 등 국방사업 진출시 가점 부여
- 국방기술품질원 및 외부 전문기술인력을 활용한 기술지원
- 경영, 기술컨설팅 및 홍보지원 등 경영지원
- 국방 관련 기술자료 및 정보제공 등",기술,광주국방벤처센터,광주광역시,중소기업,중소기업,,,,,,,기술사업화/이전/지도,2026-07-20,2026-08-14,,"우편 또는 방문접수
- 접수처 : (61008) 광주광역시 북구 첨단과기로 333 광주테크노파크 생활지원 로봇센터 406호 광주국방벤처센터
※ 제출서류는 광주국방벤처센터 이메일(jg13266@krit.re.kr)로 스캔본 별도 제출
※ 신청 전 센터 방문 및 상담 권장
※ 우편접수의 경우 2026. 8. 14.(금) 소인에 한하여 접수","우편 또는 방문접수
- 접수처 : (61008) 광주광역시 북구 첨단과기로 333 광주테크노파크 생활지원 로봇센터 406호 광주국방벤처센터
※ 제출서류는 광주국방벤처센터 이메일(jg13266@krit.re.kr)로 스캔본 별도 제출
※ 신청 전 센터 방문 및 상담 권장
※ 우편접수의 경우 2026. 8. 14.(금) 소인에 한하여 접수",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124460,main,primary,전남광주2026년1차광주국방벤처센터협약기업모집공고,광주국방벤처센터,2026-07-20~2026-08-14,기술,기술사업화/이전/지도
biz,PBLN_000000000124459,[경남] 2026년 지진안전산업 기술지원 수혜기업 상시 모집 공고(행정안전부 지진 안전 기반 구축 사업),"행정안전부와 경상남도, 양산시가 지원하는 지진안전기반구축사업의 일환으로 「지진안전산업 내진엔지니어링 기술지원」 프로그램을 다음과 같이 공고하오니, 해당 프로그램 참여를 희망하는 경남지역 중소ㆍ중견기업의 많은 신청 바랍니다.
☞ 경남지역 소재 지진안전산업 관련 중소ㆍ중견기업
- 구조체 및 비구조요소 등 지진안전 기술을 보유하고 있는 기업
- 지진안전기술을 접목한 제조 산업 부품 및 모듈, 제품을 제작하고자 하는 기업 
- 지진안전산업으로 업종전환, 추가를 희망하는 경상남도 내 기업 
- 경상남도 내에 사업장(본사, 공장, 연구소)을 보유한 기업으로 공고일 기준 영업활동을 하고 있는 법인 또는 개인사업자
※ 사업자등록증 상 주소가 경남지역으로 기재된 경우에 한함
☞ 내진엔지니어링(설계, 구조, 진동해석, 내진해석 등) 지원",기술,경남테크노파크,경상남도,중소기업,중소기업,,,,,,,기술사업화/이전/지도,상시 접수,,,온라인 접수 (경남테크노파크),온라인 접수 (경남테크노파크),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124459,main,primary,경남2026년지진안전산업기술지원수혜기업상시모집공고행정안전부지진안전기반구축사업,경남테크노파크,상시 접수~,기술,기술사업화/이전/지도
biz,PBLN_000000000124458,[경남] 2026년 2차 예비수소전문기업지원 사업 수혜기업 모집 공고,"경남도의 수소전문기업 육성을 위해 기후에너지환경부(한국수소연합), 경상남도, 김해시, 경남테크노파크가 추진하는 2026년「예비수소전문기업지원」사업의 수혜기업 모집계획을 다음과 같이 공고하오니, 참여 및 지원을 희망하는 경남 기업들의 많은 신청 바랍니다.
☞ 요건 1, 2, 3 모두 만족하여야 함
- (요건 1) 수소 관련사업 영위 기업
- (요건 2) 경상남도 관내에 소재한 기업 중 중소ㆍ중견기업(중소기업기본법 제2조)
- (요건 3) 수소전문기업이 아닌 기업(지원기간 종료 후 수소전문기업 신청 가능)
※ 자세한 지원대상 공고문 참조
☞ 시제품제작, 시험평가인증, 지식재산권 획득 등 다분야 패키지 지원 (기업당 최대 45백만원 이내)",기술,경남테크노파크,경상남도,중소기업,중소기업,,,,,,,기술사업화/이전/지도,2026-07-15,2026-07-28,,"온라인 접수 (경남테크노파크 홈페이지)
※ 접수시스템상의 오류로 인해 전자접수가 불가능한 기업은 이메일 제출(기한 초과시 접수불가)","온라인 접수 (경남테크노파크 홈페이지)
※ 접수시스템상의 오류로 인해 전자접수가 불가능한 기업은 이메일 제출(기한 초과시 접수불가)",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124458,main,primary,경남2026년2차예비수소전문기업지원사업수혜기업모집공고,경남테크노파크,2026-07-15~2026-07-28,기술,기술사업화/이전/지도
biz,PBLN_000000000124457,[경남] 김해시 2026년 2차 예비수소전문기업지원 사업 수혜기업 모집 공고,"경남도의 수소전문기업 육성을 위해 기후에너지환경부(한국수소연합), 경상남도, 김해시, 경남테크노파크가 추진하는 2026년「예비수소전문기업지원」사업의 수혜기업 모집계획을 다음과 같이 공고하오니, 참여 및 지원을 희망하는 김해시 기업들의 많은 신청 바랍니다.
☞ 요건 1, 2, 3 모두 만족하여야 함
- (요건 1) 수소 관련사업 영위 기업
- (요건 2) 김해시 관내에 소재한 기업 중 중소ㆍ중견기업(중소기업기본법 제2조)
- (요건 3) 수소전문기업이 아닌 기업(지원기간 종료 후 수소전문기업 신청 가능)
※ 자세한 지원대상 공고문 참조
☞ 시제품제작, 시험평가인증, 지식재산권 획득 등 다분야 패키지 지원 (기업당 최대 29백만원 이내)",기술,경남테크노파크,경상남도,중소기업,중소기업,,,,,,,기술사업화/이전/지도,2026-07-15,2026-07-28,,"온라인 접수 (경남테크노파크 홈페이지)
※ 접수시스템상의 오류로 인해 전자접수가 불가능한 기업은 이메일 제출(기한 초과시 접수불가)","온라인 접수 (경남테크노파크 홈페이지)
※ 접수시스템상의 오류로 인해 전자접수가 불가능한 기업은 이메일 제출(기한 초과시 접수불가)",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124457,main,primary,경남김해시2026년2차예비수소전문기업지원사업수혜기업모집공고,경남테크노파크,2026-07-15~2026-07-28,기술,기술사업화/이전/지도
biz,PBLN_000000000124456,[경기] 용인시 2026년 2차 맞춤형 창업지원사업 사업화ㆍ마케팅 지원사업 모집 공고,"용인시산업진흥원에서 관내 예비창업자 및 창업초기기업의 경쟁력 향상과 매출 증대를 위한 「2026년 맞춤형 창업지원사업」 모집공고를 아래와 같이 시행하오니 많은 관심과 참여 바랍니다.
☞ 관내 예비창업자 및 공고일 기준 창업개시 3년 미만 기업
☞ 창업기업에 필요한 사업화/마케팅 비용(최대 5백만원) 지원
- 사업화 : 시제품(PCB, 목업, 금형 등) 제작, 국내외 경영 및 기술 인증 획득, 국내외 특허 출원 및 등록(상표, 디자인 포함)
- 마케팅 : 홍보물 제작(카달로그, 홍보영상, 제품패키지 등), 제품 및 패키지 디자인",창업,용인시산업진흥원,경기도,창업벤처,초기창업기업,,,,,,,사업화지원,2026-07-16,2026-07-30,,온라인 접수 (용인기업지원시스템),온라인 접수 (용인기업지원시스템),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124456,main,primary,경기용인시2026년2차맞춤형창업지원사업사업화ㆍ마케팅지원사업모집공고,용인시산업진흥원,2026-07-16~2026-07-30,창업,사업화지원
biz,PBLN_000000000124455,[경기] 용인시 2026년 2차 경력보유여성 채용기업 고용장려금 지원사업 참여기업 모집 공고,"「2026년 경력보유여성 채용기업 고용장려금 지원사업」 참여기업 모집(2차) 계획을 다음과 같이 공고합니다.
☞ 경력보유여성(경력단절여성 등) 을 채용한 관내 중소기업(제조업)
※ 사업자등록증 상 「제조업」등록, 「용인시 소재」인 경우
☞ 고용장려금(월40만원 / 1인, 최대 2개월) 지원",인력/일자리,기초자치단체,경기도,중소기업,"여성,중소기업",,,,,,,고용환경개선,2026-07-15,2026-07-24,,온라인 접수 (용인기업지원시스템),온라인 접수 (용인기업지원시스템),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124455,main,primary,경기용인시2026년2차경력보유여성채용기업고용장려금지원사업참여기업모집공고,기초자치단체,2026-07-15~2026-07-24,인력,고용환경개선
biz,PBLN_000000000124454,[인천] 2026년 인천스타트업파크 부스트 스타트업(RESI Boston) 참가기업 모집 공고,"인천스타트업파크는 세계적인 바이오ㆍ헬스케어 분야 투자 파트너링 행사인 RESI(Redefining Early Stage Investment) Boston 참가를 통해 글로벌 투자유치와 사업협력 기회를 모색할 인천 혁신 스타트업을 모집합니다. 글로벌 투자자와의 1:1 파트너링 미팅 중심으로 진행되는 본 프로그램에 많은 관심과 신청 바랍니다.
☞ 글로벌 진출역량과 의사가 있고, 상용화 가능한 제품이나 서비스를 보유하고 있는 바이오ㆍ헬스케어 분야의 스타트업
※ 전담인력 중 최소 1인 이상 영어 능통자를 보유하여야 함
-  공고 마감일 기준 인천 소재 본사ㆍ연구소ㆍ공장을 보유한 창업 7년 이내 관내 기업(중소기업창업 지원법에 의거 신산업 창업 분야는 10년까지 신청 가능)
☞ RESI Boston(9/22~23) 참가 및 미국 진출 특화 프로그램 지원
※ 자세한 지원내용 공고문 참조",창업,인천테크노파크,인천광역시,창업벤처,"스타트업,초기창업기업",,,,,,,사업화지원,2026-07-10,2026-07-31,,온라인 접수(인천스타트업파크),온라인 접수(인천스타트업파크),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124454,main,primary,인천2026년인천스타트업파크부스트스타트업resiboston참가기업모집공고,인천테크노파크,2026-07-10~2026-07-31,창업,사업화지원
biz,PBLN_000000000124453,[경기] 용인시 2026년 아제르바이잔ㆍ조지아 해외시장개척단 참가기업 모집 공고,"용인시 중소기업의 해외시장 판로개척을 지원하기 위해 「2026 용인시 아제르바이잔-조지아 해외시장개척단」에 참가할 기업을 다음과 같이 모집합니다.
☞ 용인시 소재(본사 또는 공장) 수출중소기업
- 상담분야 : 소비재, 식품, 화장품, 생활용품 등 
☞ 1:1 바이어 상담 알선, 상담통역비(업체당 1人), 단체차량 지원",판로/수출,한국무역협회경기남부지역본부,경기도,중소기업,중소기업,,,,,,,시장개척,2026-07-15,2026-08-05,,온라인 접수 (용인기업지원시스템),온라인 접수 (용인기업지원시스템),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124453,main,primary,경기용인시2026년아제르바이잔ㆍ조지아해외시장개척단참가기업모집공고,한국무역협회경기남부지역본부,2026-07-15~2026-08-05,수출,시장개척
biz,PBLN_000000000124452,[부산] 2026년 우수 사회적경제기업 선정 공고,"부산광역시에서는 부산지역 소재 사회적경제 기업 중 사회적 가치를 실현하는 우수기업을 선정하여 홍보, 육성하고자 아래와 같이 「2026년 부산시 우수 사회적경제기업」을 모집 공고합니다.
☞ 공고일 기준 부산광역시 소재 사회적경제기업
- (예비)사회적기업, (사회적)협동조합, 마을기업, 자활기업
※ 공고일 이전 부산시 우수 사회적경제기업으로 기선정된 이력이 있는 기업 제외
※ 자세한 지원대상 공고문 참조
☞ 우수 사회적경제기업 선정, 시장 상장 및 현판 수여, 우수기업 홍보영상 제작 등 홍보, 사회적경제지원센터 진행 사업 참여 신청 시 가점 부여 등 지원",경영,부산광역시사회적경제지원센터,부산광역시,사회적기업,사회적기업,,,,,,,디자인/상품화/사업화,2026-07-07,2026-07-27,,"이메일, 우편 접수
- 접수처 : 부산광역시 중구 자갈치해안로 52, 4층(부산사회적경제지원센터)
- 이메일 : busan@bsec.or.kr
※ 반드시 날인(또는 서명)된 서류를 제출해야 하며 서류 제출 후 접수 확인
※ 우편은 소인이 7.27.까지 찍힌 경우 유효하고 메일은 7.27. 18시까지 발송한 건에 한해 유효","이메일, 우편 접수
- 접수처 : 부산광역시 중구 자갈치해안로 52, 4층(부산사회적경제지원센터)
- 이메일 : busan@bsec.or.kr
※ 반드시 날인(또는 서명)된 서류를 제출해야 하며 서류 제출 후 접수 확인
※ 우편은 소인이 7.27.까지 찍힌 경우 유효하고 메일은 7.27. 18시까지 발송한 건에 한해 유효",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124452,main,primary,부산2026년우수사회적경제기업선정공고,부산광역시사회적경제지원센터,2026-07-07~2026-07-27,경영,디자인/상품화/사업화
biz,PBLN_000000000124451,[제주] 2026년 로컬브랜드×서울 성수동 팝업스토어 참여기업 모집 공고(제주 크리에이터경제 활성화 사업),"제주창조경제혁신센터에서는 제주 로컬기업의 판로 확대 및 브랜드 경쟁력 강화를 위해 2026년 제주 크리에이터경제 활성화 사업의 일환으로 「제주 로컬브랜드×서울 성수동 팝업스토어」 참여기업을 아래와 같이 모집하오니 많은 관심과 참여 바랍니다.
☞ 공고일 기준 사업자등록증상 사업장 소재지가 제주특별자치도인 소상공인 또는 소기업 (개인 또는 법인)
- 팝업스토어 전 일정 동안 인 이상 현장 상주하며 참여할 수 있는 기업
- 팝업스토어 운영기간 동안 안정적인 상품 판매 가능한 기업
- 제주의 고유한 특성과 자원에 혁신적인 아이디어를 더해, 새로운 가치를 만들어가는 제주 로컬 브랜드
※ 신청 품목 : 식음료(F&B), 뷰티제품, 로컬굿즈, 패션소품, 라이프스타일, 생활용품 등
※ 자세한 지원대상 공고문 참조
☞ 공간제공, 항공지원, 숙박지원, 역량강화, AI 활용 지원
※ 자세한 지원내용 공고문 참조",판로/수출,제주창조경제혁신센터,제주특별자치도,중소기업,중소기업,,,,,,,오프라인,2026-07-08,2026-07-31,,온라인 접수 (THE제주크리에이터),온라인 접수 (THE제주크리에이터),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124451,main,primary,제주2026년로컬브랜드서울성수동팝업스토어참여기업모집공고제주크리에이터경제활성화사업,제주창조경제혁신센터,2026-07-08~2026-07-31,내수,오프라인
biz,PBLN_000000000124450,[전남광주] 2026년 광주콘텐츠코리아랩 국내 전시회(ACE Fair) 참가 지원 모집 공고,"광주콘텐츠코리아랩 지원기업의 비즈매칭 기회 마련 및 사업 판로 개척을 위하여 ACE Fair 공동관 참여기업을 모집하고자 하오니 많은 관심과 참여 바랍니다.
☞ 2024년~2026년(3개년) 광주콘텐츠코리아랩 지원사업 수혜 기업 중 전시회 출품이 가능한 유무형 창작물 보유 기업
☞ ACE Fair 공동관 참여 지원
- GICON 통합 공동관 부스 내 공간 임차(1개사(팀) 1부스 기준 9㎡(3x3m))
- 상호 간판, 조명 등 부스 구성 및 부스 디자인 제작 
- 비즈니스 상담ㆍ이벤트 운영 공간 및 일부 비품(TV, X배너, 안내데스크 등) 
- B2C 모객 이벤트 및 관련 기념품 등 지원",판로/수출,광주정보문화산업진흥원,광주광역시,중소기업,중소기업,,,,,,,오프라인,2026-07-14,2026-07-24,,"이메일 접수 (gckl@gicon.or.kr)
※ 메일 제목 ‘기업명_2026 광주에이스페어 참가신청’, 파일명 ‘기업명_2026 광주에이스페어 참가신청서’
※ 모든 제출 서식에 날인이 되어 있지 않을 시 접수 불가
※ 참가신청서 내 붙임문서 전체 제출 필수","이메일 접수 (gckl@gicon.or.kr)
※ 메일 제목 ‘기업명_2026 광주에이스페어 참가신청’, 파일명 ‘기업명_2026 광주에이스페어 참가신청서’
※ 모든 제출 서식에 날인이 되어 있지 않을 시 접수 불가
※ 참가신청서 내 붙임문서 전체 제출 필수",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124450,main,primary,전남광주2026년광주콘텐츠코리아랩국내전시회acefair참가지원모집공고,광주정보문화산업진흥원,2026-07-14~2026-07-24,내수,오프라인
biz,PBLN_000000000124449,[전남광주] 2026년 가상융합 콘텐츠 ACE Fair 공동관 참가 기업 모집 공고(광주 가상융합산업혁신센터 운영),"광주 지역 가상융합산업 기업의 국내 시장 및 해외 진출 지원을 위한 가상융합 콘텐츠 ACE Fair 공동관 참가 기업을 모집하고자 하니 많은 관심과 참여 바랍니다.
☞ (구)광주광역시 소재 가상융합산업 콘텐츠 출시 예정 또는 보유 기업
※ 전남광주통합특별시 동구, 서구, 남구, 북구, 광산구에 해당하는 기업
☞ 가상융합 콘텐츠 전시회 공동관 참가 지원
- 진흥원 공동관 부스 임차ㆍ구축 및 기본 디스플레이 지원
- 부스 방문객 응대, 콘텐츠 시연 진행요원 등 요원 통합 지원
- 콘텐츠 시연에 필요한 테이블, 의자 등 기본 비품 및 테스트 기기 지원
- B2C를 위한 모객 이벤트 및 관련 기념품 지원 등",판로/수출,광주정보문화산업진흥원,광주광역시,중소기업,중소기업,,,,,,,오프라인,2026-07-20,2026-07-24,,"이메일 접수 (parkjsquare@gicon.or.kr)
※ 접수제목 : [참가전시회명] 가상융합 콘텐츠 전시회 참가 지원_기업명
※ 첨부파일명 : [참가전시회명] 가상융합 콘텐츠 전시회 참가 지원_기업명(압축파일)","이메일 접수 (parkjsquare@gicon.or.kr)
※ 접수제목 : [참가전시회명] 가상융합 콘텐츠 전시회 참가 지원_기업명
※ 첨부파일명 : [참가전시회명] 가상융합 콘텐츠 전시회 참가 지원_기업명(압축파일)",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124449,main,primary,전남광주2026년가상융합콘텐츠acefair공동관참가기업모집공고광주가상융합산업혁신센터운영,광주정보문화산업진흥원,2026-07-20~2026-07-24,내수,오프라인
biz,PBLN_000000000124448,[경북] 포항시 2026년 인공지능(AI) 기반 중소기업 홍보콘텐츠 제작 지원사업 참여기업 모집 공고,"포항시와 (재)포항테크노파크에서는 지역 중소기업의 인공지능(AI)을 활용한 마케팅 경쟁력을 강화하기 위해「인공지능(AI) 기반 중소기업 홍보콘텐츠 제작 지원사업」을 추진하고 있습니다. 이에 본 사업에 참여할 기업을 다음과 같이 모집하오니, 많은 관심과 참여 바랍니다. 
☞ 포항시에 사업장(본사 기준)을 소재 제조업 또는 지식기반서비스업을 영위하는「중소기업기본법」에 따른 중소ㆍ벤처기업
☞  AI기반 콘텐츠 제작 기술을 활용한 홍보영상 제작 및 온라인 플랫폼 송출 지원",판로/수출,포항테크노파크,경상북도,중소기업,중소기업,,,,,,,홍보지원,2026-07-15,2026-07-31,,온라인 접수(포항테크노파크),온라인 접수(포항테크노파크),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124448,main,primary,경북포항시2026년인공지능ai기반중소기업홍보콘텐츠제작지원사업참여기업모집공고,포항테크노파크,2026-07-15~2026-07-31,내수,홍보지원
biz,PBLN_000000000124447,[부산] 2026년 K-ICT WEEK in BUSAN 정보보호 공동관 참가기업 모집 공고,"부산정보산업진흥원에서는 부산지역 정보보호 기업의 산업 활성화 및 인프라 확대를 위해 「2026 K-ICT WEEK in BUSAN」 정보보호 공동관에 참가할 기업을 모집합니다. 많은 관심과 참여 부탁드립니다.
☞ 부산 소재 정보보호 관련 기업
☞ 정보보호 공동관 패키지 부스 참가 지원
- 부스 임차료, 홍보(간판, 벽체 그래픽 디자인 등), 유틸리티(전기, TV, 인터넷 등), 공동관 운영 지원 등",판로/수출,부산정보산업진흥원,부산광역시,중소기업,중소기업,,,,,,,오프라인,2026-07-16,2026-07-27,,이메일 접수 (ed78@bipa.kr),이메일 접수 (ed78@bipa.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124447,main,primary,부산2026년kictweekinbusan정보보호공동관참가기업모집공고,부산정보산업진흥원,2026-07-16~2026-07-27,내수,오프라인
biz,PBLN_000000000124446,2026년 한국환경공단 중소기업 ESG 지원사업 참여기업 모집 공고,"공단에서 지속가능한 발전과 ESG 경영 확산을 위하여, ‘2026년 중소기업 ESG 지원사업’을 아래와 같이 추진하오니, 사업 참여를 희망하는 중소기업은 아래의 안내에 따라 신청하시기 바랍니다.
☞ 국내 소재 중소기업
- 중소기업기본법 제2조에 따른 중소기업 (중소기업확인서 등 증빙자료 제출)
☞ ESG 경영 수준향상을 위하여, ESG 교육 및 맞춤형 현장컨설팅, ESG 수준 평가 등 종합적으로 지원
- ESG 역량 진단 후, 중소기업별 맞춤형 현장 실사(컨설팅)를 지원하고, ESG 수준 확인서를 발급 지원",경영,한국환경공단,전국,중소기업,중소기업,,,,,,,컨설팅,2026-07-15,2026-07-30,,이메일 접수(sujpark@kpc.or.kr),이메일 접수(sujpark@kpc.or.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124446,main,primary,2026년한국환경공단중소기업esg지원사업참여기업모집공고,한국환경공단,2026-07-15~2026-07-30,경영,컨설팅
biz,PBLN_000000000124445,[전남광주] 2026년 전남바이오진흥원 K-바이오헬스 지역센터 지원사업 수혜기업 추가모집 공고,"전남바이오진흥원에서는「2026년 K-바이오헬스 지역센터 지원사업」의 원활한 추진을 위하여 기존 공고에 따라 기업 모집을 진행하였으나, 일부 프로그램의 지원기업이 부족함에 따라 아래와 같이 추가 모집을 실시하오니, 관심 있는 기업의 많은 참여를 바랍니다.
☞ 전라남도ㆍ광주광역시에 위치한 바이오헬스 분야 창업 10년 이내의 중소ㆍ벤처기업
- 창업 10년 미만의 중소ㆍ벤처기업으로 아래 각 호 중 하나 이상을 만족하는 창업기업
※ 자세한 지원대상 공고문 참조
☞ 우수한 시설장비 등 기반시설을 갖춘 클러스터의 인프라 활용을 통해 지역의 바이오헬스 분야 창업 활성화 및 성장을 지원
- 창업기업 지원(인프라 활용(장비활용, 시험분석)), 자율 프로그램 지원(백신ㆍ바이오의약품 시험분석 지원)
※ 자세한 지원내용 공고문 참조",창업,전남바이오진흥원,광주광역시,창업벤처,초기창업기업,,,,,,,사업화지원,2026-07-13,2026-07-23,,이메일 접수 (leeseho31@jbf.kr),이메일 접수 (leeseho31@jbf.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124445,main,primary,전남광주2026년전남바이오진흥원k바이오헬스지역센터지원사업수혜기업추가모집공고,전남바이오진흥원,2026-07-13~2026-07-23,창업,사업화지원
biz,PBLN_000000000124444,[인천] 2026년 로봇 액셀러레이팅 프로그램 참여기업 모집 공고(로봇산업 혁신성장 지원사업),"인천테크노파크에서는 로봇 분야의 우수기술 및 아이템을 보유하고 있는 인천 로봇기업을 대상으로 아래와 같이 2026년 로봇 액셀러레이팅 프로그램 참여기업을 모집하오니 관심 있는 기업의 많은 참여 바랍니다. 
☞ 인천에 본사, 지사, 연구소, 공장 중 1개 이상을 보유한(접수일 기준) 로봇 관련 중소기업으로 아래 기업 유형 중 1개 이상 해당되는 기업
- 스타트업(사업개시일: 2020년 1월 1일 이후), 벤처기업(공고일 기준 「벤처기업확인서」를 보유한 기업) 이노비즈기업(공고일 기준 「이노비즈확인서」를 보유한 기업), 메인비즈기업(공고일 기준 「메인비즈확인서」를 보유한 기업)
☞ 로봇기업 사업화 지원 및 투자유치 역량강화 지원(기업당 20,000천원 내외)
- 제품개발ㆍ마케팅, 투자역량강화, 후속 연계지원",기술,인천테크노파크,인천광역시,창업벤처,초기창업기업,,,,,,,기술사업화/이전/지도,2026-07-15,2026-08-04,,온라인 접수 (비즈오케이 홈페이지),온라인 접수 (비즈오케이 홈페이지),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124444,main,primary,인천2026년로봇액셀러레이팅프로그램참여기업모집공고로봇산업혁신성장지원사업,인천테크노파크,2026-07-15~2026-08-04,기술,기술사업화/이전/지도
biz,PBLN_000000000124443,[경기] 2026년 수출프론티어기업 모집 공고,"경기도와 경기도수출기업협회는 해외시장 개척을 통하여 처음으로 수출을 시작한 수출초보기업을 발굴하고 수출프론티어기업으로 인증함으로써 수출기업의 사기를 진작하고 자긍심을 고취하기 위하여 아래와 같이 수출프론티어기업을 모집하오니 많은 참여를 바랍니다.
☞ 중소기업기본법 제2조에 의한 중소기업 중 사업장소재지 (본점 포함) 또는 공장소재지가 경기도이며 2023. 7. 1.〜 2026. 6. 30.까지 해당 기간내 수출을 처음 시작한 중소기업
- 수출프론티어기업, 수출 신인왕(수출프론티어기업 중 5개 분야별 최고 수출액 달성 기업)
※ 5개 분야 : IT, 기계소재부품, 생활소비재, 뷰티, 의료ㆍ바이오
☞ 인증패 수여 및 道 해외마케팅 지원사업 선정시 가점 부여",경영,경기도수출기업협회,경기도,중소기업,중소기업,,,,,,,디자인/상품화/사업화,2026-07-01,2026-09-04,,"온라인 접수 (경기기업비서)
※ 자세한 신청방법 공고문 참조","온라인 접수 (경기기업비서)
※ 자세한 신청방법 공고문 참조",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124443,main,primary,경기2026년수출프론티어기업모집공고,경기도수출기업협회,2026-07-01~2026-09-04,경영,디자인/상품화/사업화
biz,PBLN_000000000124442,[경북] 청도군 2026년 스마트산업ㆍ문화관광 융합 신성장 지원사업 공고(시군구연고산업육성사업ㆍ스마트 기술 컨설팅),"2026년도 중소벤처기업부와 경상북도 및 청도군이 지원하는 시군구 연고산업 육성사업 수행자로 선정된 수행기관별 지원 프로그램을 안내하오니, 해당 프로그램 참여를 희망하는 청도군 지역 중소기업의 많은 신청 바랍니다.
☞ 청도군에 소재(본사, 공장 기준)한 중소기업
- 농업(소규모 스마트팜), 제조가공(농식품 제조기업), 문화관광(콘텐츠 스타트업) 관련 분야 중 하나에 해당하는 기업
☞ 스마트 기술 컨설팅 지원
- ICTㆍIoTㆍAX 등 스마트기술 적용 맞춤 컨설팅
- 스마트 기술 인프라 운영을 위한 기술지도",기술,경북자동차임베디드연구원,경상북도,중소기업,중소기업,,,,,,,기술사업화/이전/지도,예산 소진시까지,,,이메일 접수 (jhpyo@givet.re.kr ),이메일 접수 (jhpyo@givet.re.kr ),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124442,main,primary,경북청도군2026년스마트산업ㆍ문화관광융합신성장지원사업공고시군구연고산업육성사업ㆍ스마트기술컨설팅,경북자동차임베디드연구원,예산 소진시까지~,기술,기술사업화/이전/지도
