source,source_id,title,summary,s_category,provider,region,target_group,target_tags,target_age,target_age_min,target_age_max,target_detail,income_condition,startup_stage,support_type,apply_start,apply_end,additional_conditions,required_documents,application_method,detail_url,_scope,_scope_reason,norm_title,norm_provider,norm_period,category,subcategory
biz,PBLN_000000000122912,[부산] 2026년 부산화장품뷰티 페스티벌 참여기업 추가 모집 공고,"부산광역시와 (재)부산테크노파크는 지역 화장품뷰티 제품을 홍보하고 새로운 시장을 개척하여 글로벌 시장에서의 B-뷰티 브랜드를 확산하고자 ‘2026 부산화장품 페스티벌’을 추진하오니 기업들의 많은 신청 바랍니다.
☞ 본사 또는 주된 사업장 소재지가 부산광역시인 화장품 제조 또는 전문판매업을 영위하고 있는 중소기업 
☞ 지역 화장품뷰티산업 분야 기업ㆍ기관ㆍ대학ㆍ단체 등 전시ㆍ홍보부스 및 상담회 지원",경영,부산테크노파크,부산광역시,중소기업,중소기업,,,,,,,디자인/상품화/사업화,2026-06-09,2026-06-16,,이메일 접수 (djeou86@btp.or.kr),이메일 접수 (djeou86@btp.or.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122912,main,primary,부산2026년부산화장품뷰티페스티벌참여기업추가모집공고,부산테크노파크,2026-06-09~2026-06-16,경영,디자인/상품화/사업화
biz,PBLN_000000000122911,2026년 C4IR Korea 멤버십 프로그램 참가기업 추가 모집 공고,"경기도와 세계경제포럼(World Economic Forum, WEF)이 협력해 설립한 경기도 4차산업혁명센터(C4IR Korea)에서는 국내 전략 산업 분야 초기ㆍ성장 단계 스타트업의 글로벌 진출을 지원하기 위해 WEF 협력 기반 글로벌 네트워크 참여 및 역량 강화를 지원하는「2026년 C4IR Korea 멤버십 프로그램」참여기업을 모집하오니, 관심 있는 기업의 많은 참여 바랍니다.
☞ 누적투자 실적 10억원 내외 초기ㆍ성장 단계 유망 기업
- 공고일 기준 국내에 소재지를 둔 초기ㆍ성장 단계 유망 분야 법인 기업
- 누적 투자액 약 10억원 내외 또는 투자 수준에 상응하는 기술력ㆍ사업성을 보유한 기업
- 전략산업 분야 및 유망산업 관련 기술 또는 서비스를 보유한 기업
※ 유망 산업 : AIㆍ반도체, 스마트제조, 기후, 바이오, 거브테크, 환경 등
- 초기ㆍ성장 단계 기업으로 글로벌 진출 의지 및 잠재력을 보유한 기업
- 프로그램 참여 및 후속 연계 활동 수행이 가능한 기업
☞ 기업 액셀러레이팅(기업진단), 네트워킹(센터 주최 행사 및 국내외 행사), 홍보ㆍ마케팅 지원
※ 자세한 지원내용 공고문 참조",창업,경기도경제과학진흥원,경기도,창업벤처,초기창업기업,,,,,,,사업화지원,2026-06-08,2026-06-30,,이메일 접수 (c4irkorea@gbsa.or.kr),이메일 접수 (c4irkorea@gbsa.or.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122911,main,primary,2026년c4irkorea멤버십프로그램참가기업추가모집공고,경기도경제과학진흥원,2026-06-08~2026-06-30,창업,사업화지원
biz,PBLN_000000000122910,2026년 글로벌 밸류체인 진출을 위한 미래차 혁신성장 기술지원사업 공고(시험평가지원),"산업통상부와 부산광역시가 지원하고,（재)부산테크노파크, 부산자동차부품공업협동조합이 연계하여 주관하는 수출주도 미래차산업 혁신성장 기술지원(비R&D)사업「글로벌 밸류체인 진출을 위한 미래차 혁신성장 기술지원사업(2단계 1년차)」을 통해 미래차부품 관련 기업지원을 위한 세부 과제를 아래와 같이 공고하오니, 관련 기업의 많은 참여 바랍니다.
☞ 미래차부품 관련 기업
☞ 지원기관 보유 장비를 활용하여 제품 개발을 위한 사전시험, 인증을 위한 시험평가 등 지원",기술,부산테크노파크,부산광역시,중소기업,중소기업,,,,,,,기술사업화/이전/지도,2026-06-02,2026-10-30,,"이메일, 우편, 방문 접수
- 접수처 : 부산 강서구 과학산단1로 60번길 30, 6동 208호 부산테크노파크 첨단주력산업단 모빌리티센터
- 이메일 : gwakhy@btp.or.kr","이메일, 우편, 방문 접수
- 접수처 : 부산 강서구 과학산단1로 60번길 30, 6동 208호 부산테크노파크 첨단주력산업단 모빌리티센터
- 이메일 : gwakhy@btp.or.kr",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122910,main,primary,2026년글로벌밸류체인진출을위한미래차혁신성장기술지원사업공고시험평가지원,부산테크노파크,2026-06-02~2026-10-30,기술,기술사업화/이전/지도
biz,PBLN_000000000122909,[경기] 2026년 차세대 반도체 패키징 산업전 공동관 참가기업 모집 공고,"첨단 반도체 패키징 산업 동향을 파악하고, 참가기업의 네트워크 활동 기반 조성 등 반도체 패키징 기업 육성을 위한「2026 차세대 반도체 패키징 산업전」경기도 공동관을 운영하고자 합니다. 공동관에 함께 참여하고 싶은 기업은 다음과 같이 신청하여 주시기 바랍니다.
☞ 공고일 현재, 사업자등록증상 경기도에 소재 반도체 기업 
☞ 산업전 부스 제공 지원
- 구조물(블럭시스템, 바닥마감), 전기조명(HQI lamp, 콘센트, 전력 등), 3D 로고(회사 사인), 실사 그래픽, 미팅테이블, 바스툴 지원",기술,차세대융합기술연구원,경기도,중소기업,중소기업,,,,,,,기술사업화/이전/지도,2026-05-21,2026-06-11,,"온라인, 이메일 접수
- 온라인 : 차세대융합기술연구원
- 이메일 : cho77@snu.ac.kr
※ 홈페이지에 첨부서류 용량초과시 참가신청파일은 홈페이지에 접수하고, 기타서류는 상기이메일로 송신","온라인, 이메일 접수
- 온라인 : 차세대융합기술연구원
- 이메일 : cho77@snu.ac.kr
※ 홈페이지에 첨부서류 용량초과시 참가신청파일은 홈페이지에 접수하고, 기타서류는 상기이메일로 송신",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122909,main,primary,경기2026년차세대반도체패키징산업전공동관참가기업모집공고,차세대융합기술연구원,2026-05-21~2026-06-11,기술,기술사업화/이전/지도
biz,PBLN_000000000122908,2026년 WoW! 메이커스 글로벌 프론티어 베트남 참여기업 모집 공고(메이커스페이스 운영사업),"수원대학교 메이커스페이스(WoW!메이커스)에서는 베트남 바이어 연계를 통한 우수제품 베트남 시장 진출지원을 다음과 같이 공고하오니 참여를 희망하는 기업은 신청하여 주시기 바랍니다.
☞ 글로벌 진출 희망하는 업력 7년 미만의 제조기업 (SW기업 제외)
☞ 글로벌 역량진단, 시장진출 멘토링, 자료 제작, 바이어 사전 매칭 및 심층 멘토링, 현지탐방, 현지유통 연계 지원
※ 자세한 지원내용 공고문 참조",판로/수출,수원대학교,경기도,창업벤처,초기창업기업,,,,,,,시장개척,2026-06-08,2026-06-23,,이메일 접수 (makerspace@suwon.ac.kr),이메일 접수 (makerspace@suwon.ac.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122908,main,primary,2026년wow메이커스글로벌프론티어베트남참여기업모집공고메이커스페이스운영사업,수원대학교,2026-06-08~2026-06-23,수출,시장개척
biz,PBLN_000000000122907,[세종] 2026년 디지털 콘텐츠 산업 규제개혁 어드바이저 참여기업 모집 공고(SW융합클러스터2.0(특화산업 강화)),"세종테크노파크에서는 세종지역 디지털 콘텐츠 및 ICT/SW 분야 기업 성장을 위한 규제샌드박스 컨설팅 지원 참여기업을 모집하고자 하오니, 관심있는 지역 내 기업들의 많은 참여 바랍니다. 
☞ 세종지역 소재 디지털 콘텐츠 관련 기업 중, 규제샌드박스 제도를 이용하고자 하는 기업
※ 사업자등록상 소재지(본사, 지사, 연구소 등)가 세종으로 표기된 경우 지원 가능
※ 자세한 지원대상 공고문 참조
☞ 1개사당 최대 5회 이내 컨설팅 지원
- 규제샌드박스 컨설팅 사전 검토, 규제샌드박스 법률 전문가 컨설팅, 규제샌드박스 신청서 작성 컨설팅 등 지원
※ 자세한 지원내용 공고문 참조",경영,세종테크노파크,세종특별자치시,중소기업,중소기업,,,,,,,컨설팅,예산 소진시까지,,,"이메일 접수 (minu1005@sjtp.or.kr)
※ 이메일 접수 후 필히 유선으로 접수완료 확인","이메일 접수 (minu1005@sjtp.or.kr)
※ 이메일 접수 후 필히 유선으로 접수완료 확인",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122907,main,primary,세종2026년디지털콘텐츠산업규제개혁어드바이저참여기업모집공고sw융합클러스터20특화산업강화,세종테크노파크,예산 소진시까지~,경영,컨설팅
biz,PBLN_000000000122906,[부산ㆍ울산ㆍ경남] 2026년 부ㆍ울ㆍ경 3T(Together Towards Tomorrow) 협력 파트너십 참여기업 모집 공고,"부산경영자총협회에서는 고용노동부와 부산광역시ㆍ울산광역시ㆍ경상남도가 지원하는 2026년 광역이음프로젝트의 일환으로 부산ㆍ울산ㆍ경남 소재 기계ㆍ조선ㆍ자동차 기업의 상호협력체계 구축을 지원하여 역내 공급망 강화, 공동 연구개발, 판로 확대, 산업전환 지원, 글로벌 진출 등으로 지속 가능한 성장 기반 마련을 위하여「부ㆍ울ㆍ경 3T(Together Towards Tomorrow) 협력 파트너십 지원사업」을 다음과 같이 공고합니다.
☞ 사업자등록증상 부산ㆍ울산ㆍ경남 소재 기계ㆍ조선ㆍ자동차 업종 기업
- 한국표준산업분류표상의 분류 코드의 기준에 따른 제조업
- 사업자등록증상 부산ㆍ울산ㆍ경남에 소재한 5인 이상 중소ㆍ중견기업(본사, 지사 각각 별도 사업자등록증 기준으로 확인)
※ 자세한 지원대상 공고문 참조
☞ 협력 프로젝트 수행 및 신규 채용 시 1인당 1,500만원 지원
- 기업별 최대 4,500만원, 프로젝트 당 최대 6,000만원
※ 자세한 지원내용 공고문 참조",기술,부산경영자총협회,경상남도,중소기업,중소기업,,,,,,,기술사업화/이전/지도,예산 소진시까지,,,이메일 접수 (cnt@bsef.kr),이메일 접수 (cnt@bsef.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122906,main,primary,부산ㆍ울산ㆍ경남2026년부ㆍ울ㆍ경3ttogethertowardstomorrow협력파트너십참여기업모집공고,부산경영자총협회,예산 소진시까지~,기술,기술사업화/이전/지도
biz,PBLN_000000000122905,[세종] 2026년 2차 지역주력산업육성(지역특화 프로젝트 레전드 50+ 1.0) 지원모집 공고(세종 사이버보안),"중소벤처기업부가 추진하는 지역특화 프로젝트 「레전드 50+ 1.0」 참여기업 대상 주력산업 기업지원 프로그램을 안내하오니, 해당 프로그램에 참여를 희망하는 참여기업의 많은 신청 바랍니다.
☞ 지역특화 프로젝트 레전드50+ 1.0에 선정된 참여기업
※ 지역특화 프로젝트 「레전드 50+ 1.0(사이버보안)」 참여기업 선정확인서 보유기업
※ 자세한 지원대상 공고문 참조
☞ 제품고급화(제품 업그레이드, 시제품 제작, 시헙/평가, 인증 및 컨설팅), 마케팅ㆍ역량강화(디자인/브랜드, 전시회 참가, 온라인 마케팅, 오프라인 마케팅) 지원
- 기업당 최대 29,720천원 지원
※ 자세한 지원내용 공고문 참조",기술,세종테크노파크,세종특별자치시,중소기업,중소기업,,,,,,,기술사업화/이전/지도,2026-06-05,2026-06-12,,온라인 접수 (기업지원사업 관리시스템),온라인 접수 (기업지원사업 관리시스템),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122905,main,primary,세종2026년2차지역주력산업육성지역특화프로젝트레전드5010지원모집공고세종사이버보안,세종테크노파크,2026-06-05~2026-06-12,기술,기술사업화/이전/지도
biz,PBLN_000000000122904,2026년 AI 서비스 개발ㆍ확산 지원사업 모집 공고(동대구벤처밸리 AI테크포트 구축),"과학기술정보통신부, 한국지능정보사회진흥원 및 대구광역시가 지원하는 「동대구벤처밸리 AI테크포트 구축」 사업의 일환으로 추진되는 「2026년 AI 서비스 개발ㆍ확산 지원사업」에 참여할 예비창업자 및 참여기업을 다음과 같이 모집하오니 많은 관심과 신청 바랍니다.
☞ 예비창업자, 공고일 기준 창업 3년 이내 대구지역 중소기업 및 공고일 기준 창업 4년 이상 대구지역 중소기업
※ 자세한 지원대상 공고문 참조
☞ 오픈소스기반 소규모언어모델(sLLM), 검색증강생성(RAG), AI에이전트 등 AI기술을 활용한 창업아이템 및 비즈니스 모델 개발ㆍ사업화 지원
※ 자세한 지원내용 공고문 참조",경영,경북대학교 첨단정보통신융합산업기술원,대구광역시,중소기업,중소기업,,,,,,,디자인/상품화/사업화,2026-06-05,2026-06-29,,이메일 접수 (humancare@iact.or.kr),이메일 접수 (humancare@iact.or.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122904,main,primary,2026년ai서비스개발ㆍ확산지원사업모집공고동대구벤처밸리ai테크포트구축,경북대학교첨단정보통신융합산업기술원,2026-06-05~2026-06-29,경영,디자인/상품화/사업화
biz,PBLN_000000000122903,[경기] 시흥시 2026년 시흥창업센터 스타트업 성장지원 사업 공고,"시흥산업진흥원에서는 창업 성장 단계에 있는 기업의 수요 맞춤형 지원을 통해 안정적 창업성장 기반 구축을 위한「2026년 시흥창업센터 스타트업 성장지원 사업」의 참여기업을 모집하오니, 관심 있는 지원 대상 기업들의 많은 참여 바랍니다.
☞ 관내 본사, 연구소 등 시흥시 소재 스타트업
- 성장ㆍ초기기업 : 업력 7년 이내 스타트업
※ 협약기간 내 사업자 주소지 유지 필수
※ 예비창업자는 지원 불가하며, 사업자등록증 발급일(개업일)이 공고일 이전이어야 함 
☞ 스타트업의 성장을 위한 마케팅, 지재권취득, 시제품 제작등에 소요되는 사업화 자금 지원
- (성장기업) 최대 10,000천원 한도 내 지원프로그램 구성
- (초기기업) 최대 5,000천원 한도 내 지원프로그램 구성",창업,시흥산업진흥원,경기도,창업벤처,"스타트업,초기창업기업",,,,,,,사업화지원,2026-06-05,2026-06-19,,"온라인 접수 및 이메일 접수
- 온라인
ㆍ 시흥산업진흥원 홈페이지 (www.sida.kr)
ㆍ 시흥창업센터 홈페이지 (startup.sida.kr)
- 이메일 : als10wns@sida.kr","온라인 접수 및 이메일 접수
- 온라인
ㆍ 시흥산업진흥원 홈페이지 (www.sida.kr)
ㆍ 시흥창업센터 홈페이지 (startup.sida.kr)
- 이메일 : als10wns@sida.kr",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122903,main,primary,경기시흥시2026년시흥창업센터스타트업성장지원사업공고,시흥산업진흥원,2026-06-05~2026-06-19,창업,사업화지원
biz,PBLN_000000000122902,[전북] 2026년 베트남 K-브랜드 EXPO(Mega-Us) 참여기업 모집 공고,"전북특별자치도와 전북테크노파크에서는 전북 지역기업 성장사다리 지원 사업(수출새싹기업 지원사업)의 일환으로 도내 수출기업의 베트남(호치민) 시장 판로개척을 지원하기 위해 베트남 K-브랜드 EXPO 2026(Mega-Us)을 운영 하고자 하오니 관심 있는 수출유망기업의 많은 참여 바랍니다.
☞ 사업자등록증 상 본사가 전북 도내 소재, 전북 주력산업 분야 KSIC코드 보유 중소기업
☞ 기업당 1부스, 통역, 비즈니스 매칭 및 상담(기업당 7백만원 이내) 지원
※ 자세한 지원내용 공고문 참조",판로/수출,전북테크노파크,전북특별자치도,중소기업,중소기업,,,,,,,해외진출,2026-05-20,2026-06-12,,온라인 접수 (기업지원사업 관리시스템),온라인 접수 (기업지원사업 관리시스템),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122902,main,primary,전북2026년베트남k브랜드expomegaus참여기업모집공고,전북테크노파크,2026-05-20~2026-06-12,수출,해외진출
biz,PBLN_000000000122901,2026년 2차 대경권 지역혁신클러스터육성(비R&D) 글로벌 마케팅 프로그램 수혜기업 모집 공고,"2026년도 산업통상부, 경상북도가 지원하는 대경권 지역혁신클러스터육성(비R&D) 글로벌 협력 지원 프로그램을 안내하오니, 해당 프로그램 참여를 희망하는 경북 지역혁신융복합단지 소재 기업의 많은 참여 바랍니다.
☞ ①, ② 요건에 모두 해당되는 기업
- ① 소재지 : 경북 지역혁신융복합단지 내 사업장(본사, 공장, 연구소)을 보유 중인 기업
- ② 특화산업 : 전기차ㆍ수소차ㆍ하이브리드차ㆍ드론(전기를 동력원으로 사용하는 이동수단 관련 산업 총칭) 등 이동수단 관련 핵심 부품 및 경량화 섀시 등 완성차에 탑재 가능한 부품 기술 개발 산업
※ 지원기간 내 경북 지역혁신융복합단지로 이전이나 설립을 위한 사업장 이전 예정 기업
☞ 글로벌 마케팅 지원
- 선도기업 마케팅 지원(해외 현지밀착형 수출상담 및 바이어 연계지원, 최대 5백만원)
- 온라인 수출지원(경북 AI 무역 지원센터 활용지원, 최대 5백만원)
※ 자세한 지원내용 공고문 참조",판로/수출,경북테크노파크,경상북도,중소기업,중소기업,,,,,,,해외진출,2026-06-05,2026-06-30,,온라인 접수 (경북테크노파크),온라인 접수 (경북테크노파크),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122901,main,primary,2026년2차대경권지역혁신클러스터육성비rd글로벌마케팅프로그램수혜기업모집공고,경북테크노파크,2026-06-05~2026-06-30,수출,해외진출
biz,PBLN_000000000122900,[경기] 2026년 수질 자동측정기기 설치운영관리비 지원사업 추가 모집 공고,"수질환경 개선 및 중소사업장의 경제적 부담 완화를 위하여「2026년 수질 자동측정기기 설치ㆍ운영관리비 지원사업」을 실시하오니, 참여를 희망하는 기업의 많은 관심과 참여를 바랍니다.
☞ 경기도 관내「중소기업기본법」 제2조 및 같은 법 시행령 제3조에 따른 중소기업으로서 각 호 중 하나 이상에 해당하는 자
※ 단, 공공기관 및 공공시설은 지원 제외
① 「물환경보전법」 38조의2 및 같은 법 시행령 제35조에 따라 수질자동측정기기를 부착하고 수질원격감시체계 관제센터로 자동측정자료를 전송해야 하는 사업장
② 부착할 의무는 없으나 수질자동측정기기를 자발적으로 부착하고 관할 기관에 부착완료 신고 후 관제센터에 연결 및 운영 중인 경우
☞ 설치비, 유지관리비 지원
※ 자세한 지원내용 공고문 참조",경영,경기대진테크노파크,경기도,중소기업,중소기업,,,,,,,시설/입지지원,예산 소진시까지,,,"우편 접수
- 접수처 : (11158) 경기도 포천시 자작로 155, (재)경기대진테크노파크 시험생산동 302호
※ 우편접수 전 담당자 메일을 통한 서류 사전 검토 가능
- 이메일 : min4003@gdtp.or.kr","우편 접수
- 접수처 : (11158) 경기도 포천시 자작로 155, (재)경기대진테크노파크 시험생산동 302호
※ 우편접수 전 담당자 메일을 통한 서류 사전 검토 가능
- 이메일 : min4003@gdtp.or.kr",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122900,main,primary,경기2026년수질자동측정기기설치운영관리비지원사업추가모집공고,경기대진테크노파크,예산 소진시까지~,경영,시설/입지지원
biz,PBLN_000000000122899,[경기] 하남시 2026년 사회적경제 창업캠퍼스 특성화과정 참여자 모집 공고,"하남시에서는 사회문제를 창의적으로 해결할 창업 아이디어를 보유한 사회적기업가의 창업 활동을 지원하기 위하여 「사회적경제 창업캠퍼스 특성화과정」참여자를 모집하오니 많은 관심과 신청 바랍니다.
☞ 하남시 내 사회적경제 창업을 희망하는 미창업자 / 하남시 내 사회적경제 진입을 희망하는 창업 2년 이내 개인사업자 및 법인
 - 하남시에 거주 또는 사업(법인, 개인사업자)을 운영하고 있는 자
 - 하남시 사회적경제 심화과정 교육 수료자(`24.~`26. 기간 내 교육)
※ 자세한 지원대상 공고문 참조
☞ 창업팀별 창업지원금 4,000천원, 맞춤형 전문가 멘토링, 네트워킹 지원",창업,하남시사회적경제지원센터,경기도,사회적기업,사회적기업,,,,,,,사업화지원,2026-06-05,2026-06-18,,"이메일 접수 (wodks127@korea.kr)
※ 접수 시 작성제목 예시 : 특성화과정 신청_성명","이메일 접수 (wodks127@korea.kr)
※ 접수 시 작성제목 예시 : 특성화과정 신청_성명",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122899,main,primary,경기하남시2026년사회적경제창업캠퍼스특성화과정참여자모집공고,하남시사회적경제지원센터,2026-06-05~2026-06-18,창업,사업화지원
biz,PBLN_000000000122898,2026년 국방기술을 활용한 창업경진대회 모집 공고,"국방기술을 활용한 사업화 아이디어 발굴 및 민간이전 활성화를 위한 「2026 국방기술을 활용한 창업경진대회」참여기업 및 참여팀 모집을 다음과 같이 공고합니다.
☞ 예비창업자, 업력 3년이내 창업기업
※ 대회 신청 기업 외 다른 사업자 보유 시 각 사업자 업력의 합이 7년 이내만 신청가능 
※ 누적 투자 유치 금액이 30억원 이하인 창업기업만 신청 가능
- 신청 분야 : 국방 분야 및 기계ㆍ소재, 전기ㆍ전자, 정보ㆍ통신, 화학, 바이오ㆍ의료,에너지ㆍ자원, 지식서비스 등 全 산업 분야
☞ 바우처 멘토링, MVP 제작비용, 올해의 K-스타트업 2026 및 모두의 창업 프로젝트 연계, 기술이전ㆍ사업화 등 지원
※ 자세한 지원내용 공고문 참조",창업,국방과학연구소,방위사업청,창업벤처,초기창업기업,,,,,,,사업화지원,2026-06-01,2026-06-30,,"온라인 접수(국방기술을 활용한 창업경진대회)
※ 온라인 접수 후, 신청서류 업로드 후 접수 완료 여부 확인 필요","온라인 접수(국방기술을 활용한 창업경진대회)
※ 온라인 접수 후, 신청서류 업로드 후 접수 완료 여부 확인 필요",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122898,main,primary,2026년국방기술을활용한창업경진대회모집공고,국방과학연구소,2026-06-01~2026-06-30,창업,사업화지원
biz,PBLN_000000000122897,2026년 데이터 마케팅 컨설팅 지원 사업 참여 출판사 추가 모집 공고(중소출판 도약부문 마케팅지원),"데이터 기반 출판 기획ㆍ마케팅 전략 수립 지원을 위한 「2026년 데이터 마케팅 컨설팅 지원사업」을 다음과 같이 추가 모집합니다. 출판 관계자 여러분의 많은 관심과 참여 부탁 드립니다. 
☞ 접수 마감일 기준, 창업 7년 초과 출판사 중 「중소기업기본법」에 따른 ""소기업""(평균 매출액 50억 이하) 이며 출판유통통합전산망 가입 출판사
※ 자세한 지원대상 공고문 참조
☞ 데이터 분석 전문가(업체) 통해 데이터 기반 출판 시장, 선정 출판사 주력 분야 시장, 판매ㆍ독자ㆍ도서관 데이터 등 통해 마케팅 전략방향 제시 지원",경영,한국출판문화산업진흥원,전국,창업벤처,초기창업기업,,,,,,,컨설팅,2026-06-05,2026-06-18,,"이메일 접수 (grow@kpipa.or.kr)
※ 메일제목 및 파일명_예시_2026년 데이터 마케팅 컨설팅 지원 사업_출판사명","이메일 접수 (grow@kpipa.or.kr)
※ 메일제목 및 파일명_예시_2026년 데이터 마케팅 컨설팅 지원 사업_출판사명",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122897,main,primary,2026년데이터마케팅컨설팅지원사업참여출판사추가모집공고중소출판도약부문마케팅지원,한국출판문화산업진흥원,2026-06-05~2026-06-18,경영,컨설팅
biz,PBLN_000000000122896,[경기] 2026년 굴뚝 자동측정기기 설치운영관리비 지원사업 추가 모집 공고,"대기환경 개선 및 중소사업장의 경제적 부담 완화를 위하여「2026년 굴뚝 자동측정기기 설치ㆍ운영관리비 지원사업」을 실시하오니, 참여를 희망하는 기업의 많은 관심과 참여를 바랍니다.
☞ 경기도 관내「중소기업기본법」 제2조 및 같은 법 시행령 제3조에 따른 중소기업으로서 각 호 중 하나 이상에 해당하는 자
※ 단, 공공기관 및 공공시설은 지원 제외
①「대기환경보전법」 제32조제1항 및 시행령 제17조에 따라 굴뚝자동측정기기를 부착하거나 운영 중인 경우
②「대기관리권역의 대기환경개선에 관한 특별법」 제17조제5항에 따라 굴뚝자동측정기기를 부착하거나 운영 중인 경우
③ 부착할 의무는 없으나 굴뚝자동측정기기를 자발적으로 부착하거나 운영 중인 경우
☞ 설치비, 유지관리비, 정도검사비 지원
※ 자세한 지원내용 공고문 참조",경영,경기대진테크노파크,경기도,중소기업,중소기업,,,,,,,시설/입지지원,예산 소진시까지,,,"우편 접수
- 접수처 : (11158) 경기도 포천시 자작로 155, (재)경기대진테크노파크 시험생산동 302호
※ 우편 접수 전 담당자 메일을 통한 서류 사전 검토 가능
- 이메일 : min4003@gdtp.or.kr","우편 접수
- 접수처 : (11158) 경기도 포천시 자작로 155, (재)경기대진테크노파크 시험생산동 302호
※ 우편 접수 전 담당자 메일을 통한 서류 사전 검토 가능
- 이메일 : min4003@gdtp.or.kr",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122896,main,primary,경기2026년굴뚝자동측정기기설치운영관리비지원사업추가모집공고,경기대진테크노파크,예산 소진시까지~,경영,시설/입지지원
biz,PBLN_000000000122895,2026년 2차 만화웹툰 해외진출지원 KOMICS 프랑스 참가기업 모집 공고,"만화웹툰 해외진출 기반 마련 및 수출 경쟁력 강화를 위해「2026년 만화웹툰 해외진출지원(프랑스) 참가기업 모집 공고」을 다음과 같이 공고하오니, 본 사업에 참여를 원하는 기업은 신청하여 주시기 바랍니다.
☞ 유럽 시장 진출 및 수출 확대에 대한 목적이 명확한 국내 만화ㆍ웹툰 IP 보유 기업 또는 해외(현지) 비즈니스 권한을 위임받은 에이전시
☞ 바이어 섭외, 비즈니스 매칭 등 현지 수출 상담을 위한 비즈니스, 상담 환경 조성 및 운영, 바이어 대상 온오프라인 홍보 등 지원
※ 자세한 지원내용 공고문 참조",판로/수출,한국콘텐츠진흥원,전국,중소기업,중소기업,,,,,,,해외진출,2026-06-05,2026-06-16,,온라인 접수 (콘텐츠수출마케팅플랫폼(Welcon)),온라인 접수 (콘텐츠수출마케팅플랫폼(Welcon)),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122895,main,primary,2026년2차만화웹툰해외진출지원komics프랑스참가기업모집공고,한국콘텐츠진흥원,2026-06-05~2026-06-16,수출,해외진출
biz,PBLN_000000000122894,2026년 인도 녹색산업 시장개척단 참가기업 모집 공고,"국내 우수 녹색산업체의 해외 진출 지원을 위한 ‘인도 녹색산업 시장 개척단’의 참가기업을 아래와 같이 모집하오니, 관심 기업의 많은 신청 바랍니다.
☞ 인도 시장진출 희망 녹색산업체
- 모집분야 : 환경산업 전 분야
- 「환경기술 및 환경산업 지원법」 제2조제3호에 따른 환경산업체
- 「기후위기 대응을 위한 탄소중립ㆍ녹색성장 기본법」 제2조제17호에 따른 녹색산업 및 정부 정책에 따른 환경 유관산업을 영위하는 사업자
☞ 비즈니스, 마케팅, 기타 지원
- 비즈니스 지원 : 전시회 한국관 부스 임차비 및 장치비, 기업별 네트워킹 공간, 현지 환경산업 동향 등 사전교육 및 정보 제공, 통역원, 현지 접촉기업 신용정보 제공
- 마케팅 지원 : 시장개척단 참가기업 통합 브로슈어 제작ㆍ배포(온라인)
- 기타 : 간담회 식사비(최소 2회), 행정사항(여행사, 운송사 주선 등)",판로/수출,한국환경산업협회,경상북도,중소기업,중소기업,,,,,,,시장개척,2026-06-04,2026-06-19,,온라인 접수 (한국환경산업협회),온라인 접수 (한국환경산업협회),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122894,main,primary,2026년인도녹색산업시장개척단참가기업모집공고,한국환경산업협회,2026-06-04~2026-06-19,수출,시장개척
